steer,gas,brake
-0.27954668,0.65,0.0
-0.19156292,0.65,0.0
-0.16075712,0.65,0.0
-0.15220277,0.65,0.0
-0.119457655,0.65,0.0
-0.10962672,0.65,0.0
-0.13790841,0.65,0.0
0.02082866,0.65,0.0
0.03099407,0.65,0.0
0.19169447,0.65,0.0
0.20448591,0.65,0.0
0.20326154,0.65,0.0
-0.9571016,0.17737545,0.18833709
0.27607286,0.65,0.0
0.21952648,0.65,0.0
0.3228823,0.65,0.0
0.261433,0.65,0.0
0.17658903,0.65,0.0
0.17099874,0.65,0.0
0.23368303,0.65,0.0
0.32428584,0.65,0.0
0.32641912,0.35,0.0
0.36478046,0.35,0.0
0.41961324,0.35,0.0
0.48342845,0.35,0.0
0.4987933,0.35,0.0
0.53266394,0.35,0.0
0.60484105,0.35,0.0
0.5909857,0.35,0.05
0.8385296,0.35,0.05
0.8423192,0.35,0.05
0.9635235,0.35,0.05
0.7673444,0.9723803,0.0043418105
0.95891684,0.35,0.05
0.91126704,0.35,0.05
0.98553014,0.35,0.05
0.90038306,0.35,0.05
0.9494484,0.35,0.05
0.8294561,0.35,0.05
0.9367545,0.35,0.05
0.90565157,0.35,0.05
0.94212765,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9954681,0.35,0.05
1.0,0.35,0.05
0.9476751,0.35,0.05
0.68080217,0.54406387,0.16292033
1.0,0.35,0.05
0.8697072,0.35,0.05
0.83929044,0.35,0.05
0.88883156,0.35,0.05
0.88279575,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.7945085,0.35,0.05
0.80518365,0.35,0.05
0.7033946,0.35,0.05
0.7453564,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.82826316,0.35,0.05
0.793986,0.35,0.05
0.8131622,0.35,0.05
0.8823073,0.35,0.05
0.80842376,0.35,0.05
0.8246292,0.35,0.05
0.89911497,0.35,0.05
0.8503313,0.35,0.05
0.6637374,0.35,0.05
0.881948,0.35,0.05
0.84359515,0.35,0.05
0.8490605,0.35,0.05
0.8908243,0.35,0.05
0.78911555,0.35,0.05
0.70931554,0.35,0.05
0.5385009,0.21375783,0.12744951
0.74140733,0.35,0.05
0.5938171,0.35,0.0
0.44459552,0.35,0.0
-0.480915,0.7983553,0.2500398
0.3105263,0.65,0.0
0.12044318,0.65,0.0
0.027389128,0.65,0.0
0.21204184,0.65,0.0
0.062941656,0.65,0.0
-0.080437295,0.65,0.0
-0.08594105,0.65,0.0
-0.10405913,0.65,0.0
-0.20732704,0.65,0.0
-0.29373422,0.65,0.0
-0.3231345,0.65,0.0
-0.38510513,0.65,0.0
-0.44884816,0.74305975,0.26780036
-0.47010356,0.65,0.0
-0.40353432,0.35,0.0
-0.37536648,0.35,0.0
-0.35651693,0.65,0.0
-0.4012127,0.65,0.0
-0.27056724,0.35,0.0
-0.32956827,0.65,0.0
-0.28082216,0.65,0.0
-0.26720554,0.65,0.0
-0.26424018,0.65,0.0
-0.18235953,0.65,0.0
-0.17042363,0.65,0.0
-0.27200595,0.65,0.0
-0.37658235,0.65,0.0
-0.37907022,0.35,0.0
-0.21487078,0.35,0.0
-0.23138739,0.65,0.0
-0.3453098,0.65,0.0
-0.4072652,0.35,0.0
-0.46769443,0.35,0.0
-0.39675683,0.35,0.0
-0.4531007,0.35,0.0
-0.42547753,0.35,0.0
-0.47523347,0.35,0.0
-0.5016109,0.35,0.0
-0.44979712,0.35,0.0
-0.42881653,0.35,0.0
-0.4156641,0.35,0.0
-0.37248084,0.35,0.0
-0.48256552,0.65,0.0
-0.43047985,0.35,0.0
-0.39355227,0.35,0.0
-0.2256016,0.65,0.0
-0.25397053,0.65,0.0
-0.27191594,0.65,0.0
-0.059120484,0.65,0.0
0.024028428,0.65,0.0
-0.041807197,0.65,0.0
0.08634196,0.65,0.0
0.22087504,0.65,0.0
0.21766028,0.65,0.0
0.4084814,0.65,0.0
0.44848454,0.35,0.0
0.47347972,0.35,0.0
0.47593865,0.35,0.0
-0.65705913,0.053779747,0.2858031
0.4670889,0.35,0.0
0.25590906,0.7472147,0.033511404
0.54608315,0.35,0.0
0.5656513,0.35,0.05
0.60761404,0.35,0.05
0.72982216,0.35,0.05
0.8969196,0.35,0.05
0.77153814,0.35,0.05
0.78808737,0.35,0.05
0.92663205,0.35,0.05
0.9716826,0.35,0.05
0.93115807,0.35,0.05
1.0,0.35,0.05
0.8864187,0.35,0.05
0.94496495,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
-0.86038965,0.7262114,0.19984588
-0.07869205,0.65,0.0
-0.2670861,0.65,0.0
-0.38883495,0.35,0.0
-0.47818688,0.35,0.0
-0.50981,0.35,0.0
-0.4464186,0.35,0.0
-0.40359026,0.35,0.0
-0.44422,0.35,0.0
-0.44038713,0.35,0.0
-0.45883363,0.35,0.0
-0.2946381,0.65,0.0
-0.16976596,0.65,0.0
-0.19081576,0.65,0.0
-0.1757706,0.65,0.0
-0.19357157,0.65,0.0
-0.1534552,0.65,0.0
0.41041425,0.91011274,0.1551574
0.07025849,0.65,0.0
-0.03175942,0.65,0.0
0.053133518,0.65,0.0
0.19938613,0.65,0.0
0.17798781,0.65,0.0
0.16567712,0.65,0.0
0.13145633,0.65,0.0
0.11898613,0.65,0.0
0.15190822,0.65,0.0
0.13484682,0.65,0.0
0.15908127,0.65,0.0
-0.0057538985,0.65,0.0
0.012903427,0.65,0.0
-0.038952082,0.65,0.0
-0.06720297,0.65,0.0
-0.2186235,0.65,0.0
-0.21029368,0.65,0.0
-0.22821532,0.65,0.0
-0.2405883,0.65,0.0
-0.1574332,0.65,0.0
-0.093759604,0.65,0.0
-0.21294136,0.65,0.0
-0.029708438,0.65,0.0
-0.0344434,0.65,0.0
-0.10232539,0.65,0.0
0.21132614,0.82502615,0.2530748
0.024696471,0.65,0.0
0.1697018,0.65,0.0
0.21092655,0.65,0.0
0.21324317,0.65,0.0
0.18284407,0.65,0.0
0.32791838,0.65,0.0
0.43016332,0.65,0.0
0.5095718,0.35,0.0
0.5845278,0.6856199,0.22888753
0.4602375,0.35,0.0
0.5562689,0.35,0.0
0.38812637,0.35,0.0
0.11007689,0.65,0.0
0.02769425,0.65,0.0
0.04208655,0.65,0.0
-0.0029360568,0.65,0.0
0.12312521,0.65,0.0
0.031926814,0.65,0.0
0.123527884,0.65,0.0
0.1767414,0.65,0.0
0.100944445,0.65,0.0
0.09519595,0.65,0.0
0.006211041,0.65,0.0
-0.26693228,0.65,0.0
-0.20210262,0.6538859,0.017714098
-0.45621502,0.65,0.0
-0.41797802,0.35,0.0
-0.38188228,0.35,0.0
-0.40507463,0.35,0.0
0.8518172,0.88267803,0.09063377
-0.27109668,0.35,0.0
-0.46718958,0.35,0.0
-0.50382376,0.35,0.0
-0.62967867,0.35,0.0
-0.5961665,0.35,0.0
-0.6427712,0.0718915,0.108968236
-0.5963005,0.35,0.0
-0.49229947,0.35,0.0
-0.47989574,0.35,0.0
-0.52665335,0.35,0.0
-0.45235828,0.35,0.0
-0.5228437,0.35,0.0
-0.97880846,0.13866031,0.03296956
-0.4718354,0.35,0.0
-0.41421276,0.35,0.0
-0.3597161,0.65,0.0
-0.20160338,0.65,0.0
-0.15880181,0.65,0.0
-0.0365244,0.65,0.0
-0.09905608,0.65,0.0
-0.07682426,0.65,0.0
-0.19024444,0.65,0.0
-0.13507217,0.65,0.0
-0.2271633,0.65,0.0
-0.34235626,0.65,0.0
-0.01877915,0.65,0.0
0.16018863,0.65,0.0
0.120383576,0.65,0.0
0.2456255,0.65,0.0
0.39162073,0.65,0.0
0.24581775,0.65,0.0
0.3064545,0.65,0.0
0.19719014,0.65,0.0
0.31440967,0.65,0.0
0.090350166,0.65,0.0
0.22207743,0.65,0.0
0.025769955,0.65,0.0
-0.46071598,0.13015528,0.03224874
0.12060175,0.65,0.0
0.13781881,0.65,0.0
0.19353175,0.65,0.0
0.08498966,0.65,0.0
0.10523386,0.65,0.0
0.13173987,0.65,0.0
0.19173943,0.65,0.0
0.2154427,0.65,0.0
0.03148385,0.65,0.0
-0.17463122,0.65,0.0
-0.29883772,0.65,0.0
-0.40760922,0.35,0.0
-0.3919577,0.35,0.0
-0.6211645,0.35,0.0
-0.63108754,0.35,0.05
-0.6435445,0.35,0.05
-0.68160635,0.35,0.05
-0.87361604,0.35,0.05
-0.848038,0.35,0.05
-0.868538,0.35,0.05
-0.8835073,0.35,0.05
-0.8333262,0.35,0.05
-0.8479132,0.35,0.05
-0.9016945,0.35,0.05
-0.8926913,0.35,0.05
-0.49929824,0.59376085,0.24934168
-0.8200883,0.35,0.05
-0.83310664,0.35,0.05
-0.8467621,0.35,0.05
-0.8232707,0.35,0.05
-0.9127408,0.35,0.05
-0.99230796,0.35,0.05
-0.9868213,0.35,0.05
0.72014713,0.6371611,0.15795706
-0.79095924,0.35,0.05
-0.76884425,0.35,0.05
-0.8523476,0.35,0.05
-0.9379977,0.35,0.05
-0.8673297,0.35,0.05
-0.71276826,0.35,0.05
-0.74384975,0.35,0.05
-0.7873122,0.35,0.05
-0.7628753,0.35,0.05
-0.8276902,0.35,0.05
-0.9160731,0.35,0.05
-0.74125624,0.35,0.05
-0.8180072,0.35,0.05
-0.8408629,0.35,0.05
-0.18364021,0.5834473,0.02149583
-0.65383464,0.35,0.05
-0.51187366,0.35,0.05
-0.541726,0.35,0.0
-0.48023105,0.35,0.0
-0.52492684,0.35,0.0
-0.60963726,0.35,0.0
-0.6475162,0.35,0.0
-0.54426473,0.35,0.0
-0.4442424,0.35,0.0
-0.4510963,0.35,0.0
-0.39064708,0.35,0.0
-0.3528783,0.65,0.0
-0.3323663,0.65,0.0
-0.041272834,0.65,0.0
0.026591768,0.65,0.0
0.07237096,0.65,0.0
0.073621504,0.65,0.0
0.2950644,0.65,0.0
0.36069828,0.35,0.0
0.52518624,0.35,0.0
0.43498436,0.35,0.0
0.63691705,0.35,0.0
0.5403322,0.35,0.05
0.63668793,0.35,0.05
0.7548683,0.35,0.05
0.8226552,0.35,0.05
0.87457263,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.83938223,0.35,0.05
0.9335641,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.6317675,0.44815275,0.09431721
1.0,0.35,0.05
1.0,0.35,0.05
0.9695255,0.35,0.05
1.0,0.35,0.05
0.94736505,0.35,0.05
1.0,0.35,0.05
0.8181052,0.35,0.05
1.0,0.35,0.05
0.9949699,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9610864,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9597955,0.35,0.05
0.9759171,0.35,0.05
1.0,0.35,0.05
0.9841248,0.35,0.05
1.0,0.35,0.05
0.90092003,0.35,0.05
0.99281526,0.35,0.05
0.8482531,0.35,0.05
1.0,0.35,0.05
0.96002644,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.82346493,0.35,0.05
0.90548533,0.35,0.05
0.9623486,0.35244325,0.24549557
1.0,0.35,0.05
0.91349536,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9907726,0.35,0.05
0.9491774,0.35,0.05
0.9388869,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9318207,0.35,0.05
0.9296351,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.98736554,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.8546814,0.35,0.05
0.83301044,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.8835616,0.35,0.05
0.80110544,0.35,0.05
0.7545796,0.35,0.05
0.7986461,0.35,0.05
0.8641069,0.35,0.05
0.9271309,0.35,0.05
0.8009197,0.35,0.05
0.582389,0.35,0.05
0.5261497,0.35,0.0
0.49858946,0.35,0.0
0.33978823,0.35,0.0
0.39321026,0.81704247,0.10741952
0.25721642,0.65,0.0
0.17949183,0.65,0.0
0.05962188,0.65,0.0
-0.030372923,0.65,0.0
0.073959954,0.65,0.0
-0.073351696,0.65,0.0
-0.15439497,0.65,0.0
-0.021060087,0.65,0.0
0.06999425,0.65,0.0
0.036378056,0.65,0.0
-0.059196506,0.65,0.0
-0.060650475,0.65,0.0
0.040256456,0.65,0.0
0.064677,0.65,0.0
0.09138252,0.65,0.0
0.10341173,0.65,0.0
0.15418975,0.65,0.0
0.35187015,0.65,0.0
0.6014318,0.35,0.0
0.777427,0.35,0.05
1.0,0.35,0.05
0.9327656,0.35,0.05
0.963696,0.25,0.05
-0.108223535,0.92037606,0.25765398
0.98887736,0.25,0.05
0.72442853,0.25,0.05
0.5902601,0.25,0.05
0.69382304,0.25,0.05
0.7839548,0.25,0.05
0.81816983,0.25,0.05
0.9382715,0.25,0.05
1.0,0.25,0.05
1.0,0.25,0.05
1.0,0.25,0.05
1.0,0.25,0.05
0.9555737,0.25,0.05
0.9852291,0.25,0.05
0.99529415,0.25,0.05
0.99342746,0.25,0.05
1.0,0.25,0.05
1.0,0.25,0.05
1.0,0.25,0.05
0.99682873,0.25,0.05
0.8659895,0.25,0.05
0.8311108,0.25,0.05
1.0,0.25,0.05
1.0,0.25,0.05
0.8831367,0.25,0.05
0.80775803,0.25,0.05
0.7799445,0.25,0.05
0.7222217,0.25,0.05
0.8001265,0.25,0.05
0.7572204,0.25,0.05
0.6892615,0.25,0.05
0.56456125,0.25,0.05
0.5890918,0.25,0.05
-0.23738092,0.2822328,0.121652454
0.48948267,0.25,0.05
0.33216193,0.25,0.05
0.43644395,0.25,0.05
0.5993973,0.25,0.05
0.61772346,0.25,0.05
0.77444667,0.25,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.8872057,0.35,0.05
0.99204165,0.35,0.05
0.9150026,0.35,0.05
0.17274527,0.42362186,0.14353661
1.0,0.35,0.05
0.9816111,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.8576509,0.35,0.05
-0.09381616,0.22120477,0.08341133
0.9254481,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.97897816,0.35,0.05
0.8095766,0.35,0.05
0.8003311,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9756199,0.35,0.05
0.8574115,0.35,0.05
0.96497935,0.35,0.05
0.9145532,0.35,0.05
0.7786212,0.35,0.05
0.6259415,0.35,0.05
0.43865475,0.35,0.0
0.5299707,0.35,0.0
0.53006357,0.35,0.0
0.49149978,0.35,0.0
0.3545873,0.35,0.0
0.2804119,0.65,0.0
0.120704375,0.65,0.0
0.08710856,0.65,0.0
0.022387551,0.21934558,0.25220114
0.11036305,0.65,0.0
-0.060542423,0.65,0.0
-0.08663617,0.65,0.0
-0.09736034,0.65,0.0
-0.08294008,0.65,0.0
-0.074035406,0.65,0.0
0.01851363,0.65,0.0
-0.021073533,0.65,0.0
0.22495641,0.65,0.0
0.12718426,0.02210507,0.2805653
0.37793648,0.65,0.0
0.45074612,0.35,0.0
-0.032980066,0.2804272,0.14341854
0.58555317,0.35,0.0
0.6135943,0.35,0.05
0.5473028,0.35,0.05
0.80955285,0.35,0.05
0.78484684,0.35,0.05
0.96427864,0.35,0.05
-0.47440395,0.6251698,0.15505163
1.0,0.35,0.05
0.8688376,0.35,0.05
0.9132074,0.35,0.05
0.8730594,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9996273,0.35,0.05
1.0,0.35,0.05
0.9414499,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.91531104,0.35,0.05
1.0,0.35,0.05
0.9871704,0.35,0.05
0.94215536,0.35,0.05
1.0,0.35,0.05
0.9176463,0.35,0.05
1.0,0.35,0.05
0.99269474,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.91886485,0.35,0.05
1.0,0.35,0.05
0.991752,0.35,0.05
1.0,0.35,0.05
-0.12980464,0.70258856,0.21914895
-0.53508866,0.5398035,0.25408146
1.0,0.35,0.05
0.8915112,0.35,0.05
0.8812097,0.35,0.05
0.7500486,0.35,0.05
-0.98916906,0.5530781,0.0074196532
0.7106265,0.35,0.05
0.30871993,0.8672096,0.06482459
0.7105029,0.35,0.05
0.66696113,0.35,0.05
0.7050289,0.35,0.05
0.8034085,0.35,0.05
0.69774294,0.35,0.05
0.57360137,0.35,0.05
0.65762687,0.35,0.0
0.7973836,0.35,0.0
0.5002569,0.35,0.05
0.46766576,0.35,0.0
0.44222552,0.35,0.0
0.5097063,0.35,0.0
0.46931165,0.35,0.0
0.4928435,0.65,0.0
0.33127367,0.65,0.0
0.2763154,0.65,0.0
0.1216802,0.65,0.0
0.03665592,0.65,0.0
-0.03560285,0.65,0.0
-0.048998844,0.65,0.0
0.707315,0.92782956,0.13503896
0.034210917,0.65,0.0
-0.009428394,0.65,0.0
0.11302083,0.65,0.0
0.21915098,0.65,0.0
0.24956211,0.65,0.0
0.48591205,0.35,0.0
0.6452603,0.35,0.0
-0.31927043,0.45867312,0.2446382
0.98296654,0.35,0.05
0.9242762,0.35,0.05
0.9319384,0.35,0.05
1.0,0.35,0.05
0.98596776,0.35,0.05
0.9115626,0.35,0.05
0.93175876,0.35,0.05
0.88592094,0.35,0.05
0.6757042,0.2939828,0.0880711
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.95545644,0.35,0.05
1.0,0.35,0.05
0.91824013,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.94711405,0.35,0.05
0.9365576,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.91593224,0.35,0.05
-0.10032707,0.7320412,0.26003337
1.0,0.35,0.05
0.88558453,0.35,0.05
-0.23454456,0.23416409,0.035741527
0.9422755,0.35,0.05
1.0,0.35,0.05
0.9108608,0.35,0.05
0.78564465,0.998081,0.29623738
0.9758854,0.35,0.05
0.93564826,0.35,0.05
1.0,0.35,0.05
0.8457207,0.35,0.05
0.7978877,0.35,0.05
0.86994445,0.35,0.05
-0.8272669,0.5546157,0.012875454
0.93526846,0.35,0.05
0.93850636,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.99698097,0.35,0.05
0.9950885,0.35,0.05
1.0,0.35,0.05
0.94586545,0.35,0.05
0.8888467,0.35,0.05
0.8368168,0.35,0.05
0.8195143,0.35,0.05
0.7959849,0.35,0.05
0.8311553,0.35,0.05
0.68719715,0.35,0.05
0.67575455,0.35,0.0
0.5788292,0.35,0.0
0.53043133,0.35,0.0
0.36548504,0.35,0.0
0.34102893,0.65,0.0
0.17600705,0.65,0.0
0.68910885,0.21358849,0.115386836
0.16680142,0.65,0.0
0.50569963,0.5000961,0.28653255
0.15894264,0.65,0.0
0.18478534,0.65,0.0
0.0769622,0.43256444,0.04658283
0.33074778,0.65,0.0
0.38666046,0.65,0.0
0.29234993,0.65,0.0
0.33973745,0.65,0.0
-0.06727649,0.8875531,0.11744203
0.5136496,0.35,0.0
0.6275978,0.35,0.0
0.83904946,0.35,0.05
0.97308016,0.35,0.05
0.9953828,0.35,0.05
0.95253026,0.35,0.05
1.0,0.35,0.05
0.9324058,0.2752095,0.15352115
1.0,0.35,0.05
0.9218074,0.35,0.05
1.0,0.35,0.05
0.14336176,0.76323974,0.02333473
1.0,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.9191398,0.35,0.05
1.0,0.35,0.05
1.0,0.35,0.05
0.98931134,0.35,0.05
0.9845419,0.35,0.05
0.8886239,0.35,0.05
0.76506513,0.35,0.05
0.98520523,0.35,0.05
0.9582718,0.35,0.05
0.9896927,0.35,0.05
0.91468465,0.35,0.05
0.73820853,0.35,0.05
0.7044431,0.35,0.05
0.7897782,0.25741437,0.2338762
0.77952534,0.35,0.05
0.86686766,0.35,0.05
0.81082714,0.35,0.05
0.27009284,0.7220574,0.025138736
0.78068274,0.35,0.05
0.73867136,0.35,0.05
0.71110487,0.35,0.05
0.56927997,0.35,0.05
0.54222155,0.35,0.0
0.18250443,0.644178,0.062436927
0.63368154,0.35,0.0
0.5360762,0.35,0.05
0.7476455,0.35,0.0
0.7310374,0.35,0.05
0.6553347,0.35,0.05
0.11833492,0.10048654,0.29986876
0.5842216,0.35,0.0
0.60409397,0.35,0.0
0.33073395,0.35,0.0
0.3765616,0.35,0.0
0.3377377,0.35,0.0
0.11778091,0.65,0.0
0.10620686,0.65,0.0
0.06036351,0.65,0.0
0.0056518465,0.65,0.0
-0.19523796,0.65,0.0
-0.07154215,0.65,0.0
0.015190156,0.65,0.0
-0.10219521,0.65,0.0
0.008817279,0.65,0.0
0.055607837,0.65,0.0
0.016959077,0.65,0.0
0.13809419,0.65,0.0
0.44999066,0.65,0.0
0.3972448,0.35,0.0
0.5248412,0.35,0.0
0.5237739,0.35,0.0
0.62035435,0.35,0.0
0.67314744,0.35,0.05
0.83705163,0.35,0.05
0.62839687,0.35,0.05
0.665814,0.35,0.05
0.8288119,0.35,0.05
0.8846816,0.35,0.05
0.87518984,0.35,0.05
0.6655903,0.35,0.05
0.7386056,0.35,0.05
0.77226454,0.35,0.05
0.7895512,0.35,0.05
0.7231508,0.35,0.05
0.6882538,0.35,0.05
0.64719486,0.35,0.05
0.5585971,0.35,0.05
0.4928765,0.35,0.0
0.423248,0.35,0.0
0.42120004,0.35,0.0
0.5198516,0.35,0.0
0.60106635,0.35,0.0
0.60828584,0.35,0.0
0.44361177,0.35,0.0
0.5368861,0.35,0.0
0.50067407,0.35,0.0
0.2424556,0.35,0.0
0.19768974,0.65,0.0
0.09100266,0.65,0.0
-0.17481418,0.65,0.0
-0.2929001,0.65,0.0
-0.33060047,0.35,0.0
-0.43354473,0.35,0.0
-0.4569859,0.35,0.0
-0.4168472,0.35,0.0
-0.3414574,0.35,0.0
-0.3745906,0.35,0.0
-0.43562615,0.35,0.0
-0.503242,0.35,0.0
-0.34848008,0.93765336,0.16340569
-0.6399874,0.35,0.0
-0.6621416,0.35,0.05
-0.5249761,0.35,0.05
-0.5712,0.35,0.0
-0.64250475,0.35,0.05
-0.87291765,0.35,0.05
-0.83685756,0.35,0.05
-0.9408073,0.35,0.05
-0.8600531,0.35,0.05
-0.82164335,0.35,0.05
-0.8081043,0.35,0.05
-0.764864,0.35,0.05
-0.90524393,0.35,0.05
-0.8468961,0.35,0.05
-0.68666756,0.35,0.05
-0.36501062,0.35,0.0
0.033086605,0.65,0.0
0.2584306,0.65,0.0
0.44538006,0.35,0.0
0.50764614,0.35,0.0
0.77651024,0.35,0.05
1.0,0.35,0.05
0.94055015,0.35,0.05
0.9850451,0.35,0.05
0.98986286,0.35,0.05
1.0,0.35,0.05
0.8430607,0.35,0.05
0.23470308,0.72875357,0.25008306
0.84360015,0.35,0.05
0.9003435,0.35,0.05
0.9619566,0.35,0.05
0.9836991,0.35,0.05
0.86324143,0.35,0.05
0.84958,0.35,0.05
0.7774647,0.35,0.05
0.72025317,0.35,0.05
0.71387863,0.35,0.05
0.52163917,0.35,0.05
0.5321521,0.35,0.0
0.43869358,0.35,0.0
0.66540056,0.35,0.0
0.74550176,0.35,0.05
0.7753759,0.35,0.05
0.8576079,0.35,0.05
0.7853997,0.35,0.05
0.68924004,0.35,0.05
0.62377477,0.35,0.0
0.48241386,0.35,0.0
0.35118046,0.65,0.0
0.14855297,0.65,0.0
-0.0095338365,0.65,0.0
-0.09817228,0.65,0.0
-0.22078115,0.65,0.0
-0.4471603,0.35,0.0
-0.48638555,0.35,0.0
-0.54996604,0.35,0.0
-0.5757137,0.35,0.0
-0.6045119,0.35,0.0
-0.5231404,0.35,0.0
-0.03961132,0.13062008,0.18669939
-0.43581048,0.35,0.0
-0.40424097,0.35,0.0
-0.4379621,0.35,0.0
-0.558679,0.35,0.0
-0.4629663,0.35,0.0
-0.58792025,0.35,0.0
-0.57882315,0.35,0.0
-0.52208817,0.35,0.0
0.15021668,0.86314845,0.19206683
-0.6181311,0.35,0.0
-0.457344,0.35,0.0
-0.65740734,0.64218295,0.29079288
-0.5706759,0.35,0.0
-0.5615143,0.35,0.0
-0.5818052,0.35,0.05
-0.6532077,0.35,0.05
-0.7489281,0.35,0.05
-0.7587387,0.35,0.05
-0.8813557,0.35,0.05
-0.8797817,0.35,0.05
-1.0,0.35,0.05
-0.9702869,0.35,0.05
-0.92428577,0.35,0.05
-0.9589679,0.35,0.05
-0.97828513,0.35,0.05
-0.98175365,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-0.9876423,0.35,0.05
-0.8413916,0.35,0.05
-0.9611483,0.35,0.05
-0.93886673,0.35,0.05
-0.9344001,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-0.9960635,0.35,0.05
-1.0,0.35,0.05
-0.91747826,0.35,0.05
-0.95058304,0.35,0.05
-0.97034353,0.35,0.05
-0.9116092,0.35,0.05
-1.0,0.35,0.05
-0.8584875,0.35,0.05
-0.9040618,0.35,0.05
-1.0,0.35,0.05
-0.9019056,0.35,0.05
-1.0,0.35,0.05
-0.931768,0.35,0.05
-1.0,0.35,0.05
-0.9714437,0.35,0.05
-0.94124794,0.35,0.05
-0.9585919,0.35,0.05
-0.8347509,0.35,0.05
-0.93730026,0.35,0.05
-0.93462914,0.35,0.05
-0.9760475,0.35,0.05
-0.9790713,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-0.9594675,0.35,0.05
-0.9640456,0.35,0.05
-0.98690134,0.35,0.05
-0.7602882,0.35,0.05
-0.7172571,0.35,0.05
-0.93479073,0.35,0.05
-0.95479447,0.35,0.05
-1.0,0.35,0.05
-1.0,0.35,0.05
-0.7011824,0.35,0.05
-0.76504195,0.35,0.05
-0.7276841,0.35,0.05
-0.6436364,0.35,0.05
-0.52247155,0.35,0.0
-0.30457705,0.35,0.0
-0.14594452,0.65,0.0
0.016265381,0.65,0.0
0.33713225,0.65,0.0
0.52837557,0.35,0.0
0.59465903,0.35,0.0
0.54572505,0.35,0.0
0.6263867,0.35,0.0
0.7953243,0.35,0.0
0.7042824,0.35,0.05
0.53056,0.35,0.05
0.569929,0.35,0.0
0.5246502,0.35,0.0
0.5343096,0.35,0.0
0.5810615,0.35,0.0
0.50982577,0.35,0.0
0.5249513,0.40135276,0.20461823
0.48157457,0.35,0.0
-0.6291136,0.10235081,0.19434556
0.57668126,0.35,0.0
0.5637149,0.35,0.0
0.6657416,0.35,0.05
0.71441555,0.35,0.05
0.62308735,0.35,0.05
0.7624578,0.35,0.05
0.8390067,0.35,0.05
1.0,0.35,0.05
0.97900593,0.35,0.05
0.8691908,0.35,0.05
1.0,0.35,0.05
0.89090246,0.35,0.05
0.87806654,0.35,0.05
1.0,0.35,0.05
0.9397582,0.35,0.05
1.0,0.35,0.05
0.8810474,0.35,0.05
0.87296975,0.25,0.05
0.6648357,0.25,0.05
0.73848784,0.25,0.05
0.6787077,0.25,0.05
0.5051816,0.25,0.05
0.4506604,0.25,0.05
0.09389481,0.65,0.0
-0.33417714,0.35,0.0
-0.7434461,0.35,0.05
-0.9221078,0.35,0.05
-1.0,0.35,0.05
